"year";"plot";"guilds";"intraguild.type";"species";"prob_excl_mean";"prob_excl_lowerCI";"prob_excl_upperCI"
2019;2;"all";"nesting_larvae_phenology";"Eupeodes_corollae";0,374263067215869;1,17731289457842e-08;0,802558619316275
2019;2;"all";"nesting_larvae_phenology";"Lasioglossum_immunitum";0,00188575330045627;6,41198223020034e-06;0,00845275915923281
2019;2;"all";"nesting_larvae_phenology";"Musca_spp";0,0555898917763166;8,09188002195967e-06;0,238400581749157
2019;2;"all";"nesting_larvae_phenology";"Nemotelus_spp";0,0043827123213658;3,43910809932702e-11;0,0174166426041388
2019;2;"all";"nesting_larvae_phenology";"BEMA";0,0030156231131184;0,00100545942418861;0,0061602727269279
2019;2;"all";"nesting_larvae_phenology";"CETE";0,155168056033694;0,00064879250934247;0,448653461819892
2019;2;"all";"nesting_larvae_phenology";"CHFU";0,00321150500859696;0,00030984478571059;0,01163095181643
2019;2;"all";"nesting_larvae_phenology";"CHMI";0,0512442597650431;0,00224616673336976;0,163465628714865
2019;2;"all";"nesting_larvae_phenology";"HOMA";0,010746971237487;0,00240915295295743;0,0245310758548794
2019;2;"all";"nesting_larvae_phenology";"LEMA";0,0330293344504714;0,00141949592284184;0,100523605986133
2019;2;"all";"nesting_larvae_phenology";"MESP";0,0544262616284509;0,0154254509618445;0,105051003853104
2019;2;"all";"nesting_larvae_phenology";"PAIN";0,0164085290203173;0,00167552307607166;0,0557039651114922
2019;2;"all";"nesting_larvae_phenology";"PLCO";0,00430418507026546;0,00070451945208682;0,00990335304349169
2019;2;"all";"nesting_larvae_phenology";"POMA";0,00860710576132926;0,00189254952123299;0,0194331178114257
2019;2;"all";"nesting_larvae_phenology";"PUPA";0,00346054936205005;0,00089136922664264;0,00703050685016777
2019;2;"all";"nesting_larvae_phenology";"SASO";0,022444424821594;0,00637898943029788;0,0507172809807367
2019;2;"all";"nesting_larvae_phenology";"SCLA";0,00067692894801023;0,00015178137210443;0,00180505911246357
2019;2;"all";"nesting_larvae_phenology";"SOAS";0,194580414822031;0,00046685707808535;0,540335284735214
2019;2;"all";"nesting_larvae_phenology";"Aelia_spp";0,0383822133911904;0,00524010149560824;0,1001363033129
2019;2;"all";"nesting_larvae_phenology";"Aiolopus_strepens";0,0022778159405336;0,00054088539933439;0,00549663808890374
2019;2;"all";"nesting_larvae_phenology";"Aphis_fabae";0,00568926747438658;0,00224734201609487;0,0125367575946718
2019;2;"all";"nesting_larvae_phenology";"Brassicogethes_spp";0,00309709092024393;0,00127652611295063;0,00653477979358202
2019;2;"all";"nesting_larvae_phenology";"Cantharis_coronata";0,0186935415793779;0,00344495635104663;0,0542691292046621
2019;2;"all";"nesting_larvae_phenology";"Cochlicella_barbara";0,0214702785052423;0,0062129925087259;0,0575833507287178
2019;2;"all";"nesting_larvae_phenology";"Cryptocephalus_spp";0,00278185459502967;0,00067229573055796;0,00666174811701864
2019;2;"all";"nesting_larvae_phenology";"Lasiocampa_trifolii_caterpillar";0,0127443193014568;0,00261711337891178;0,0345570711242368
2019;2;"all";"nesting_larvae_phenology";"Malachius_bipustulatus";0,0384807798448307;0,0135117170234686;0,0838575599261532
2019;2;"all";"nesting_larvae_phenology";"Meligethes_spp";0,0119815076392922;0,00452410972800951;0,0261866121877479
2019;2;"all";"nesting_larvae_phenology";"Mordellidae";0,00326233240895942;0,0010673649230074;0,00767809769215298
2019;2;"all";"nesting_larvae_phenology";"Nymphalidae_caterpillar";0,0257810792114149;0,00460786854122399;0,0702514218977039
2019;2;"all";"nesting_larvae_phenology";"Psilothrix_viridicoerulea";0,0182261951100171;0,00537052389297374;0,0463678146040212
2019;2;"all";"nesting_larvae_phenology";"Tessellana_tessellata";0,0218672646729495;0,00669663485307951;0,0504587895085455
2019;2;"all";"nesting_larvae_phenology";"Theba_pisana";0,0390373947483237;0,00555701237665749;0,107654700494705
2019;2;"all";"nesting_larvae_phenology";"Andrena_cinerea";0,00428949475061938;0,00061700643099774;0,0109687649281336
2019;2;"all";"nesting_larvae_phenology";"Calliphoridae";0,0129323832193501;0,00411893746150533;0,0300162472210066
2019;2;"all";"nesting_larvae_phenology";"Dilophus_spp";0,114456238724323;0,00298848640795192;0,283209701820991
2019;2;"all";"nesting_larvae_phenology";"Episyrphus_balteatus";0,00513880579212651;0,00116730306941403;0,0128091249738908
2019;2;"all";"nesting_larvae_phenology";"Eupeodes_corollae";0,0327334558620471;0,00583150619785942;0,0887315950754958
2019;2;"all";"nesting_larvae_phenology";"Lasioglossum_immunitum";0,0021929841260952;0,00080598597198081;0,00458727641645494
2019;2;"all";"nesting_larvae_phenology";"Musca_spp";0,00042968846310801;0,00011630408274853;0,00105503654764325
2019;2;"all";"nesting_larvae_phenology";"Nemotelus_spp";0,00272986467662297;0,00027302956846311;0,00837303321317258
2019;2;"all";"nesting_larvae_phenology";"BEMA";0,0216207678405108;0,0028625505266902;0,0698623842433417
2019;2;"all";"nesting_larvae_phenology";"CETE";0,207860497474551;0,00405162686567156;0,458133855707969
2019;2;"all";"nesting_larvae_phenology";"CHFU";0,0106264819772215;0,00232808119115316;0,0286072334975746
2019;2;"all";"nesting_larvae_phenology";"CHMI";0,00060660812718906;0,00023121845345953;0,00133912248420642
2019;2;"all";"nesting_larvae_phenology";"HOMA";0,0275649309303374;0,00117426150309733;0,0788006235030888
2019;2;"all";"nesting_larvae_phenology";"LEMA";0,00041230564870951;0,0001106196488005;0,00096999687695037
2019;2;"all";"nesting_larvae_phenology";"MESP";0,0197880951943682;0,00263864126535228;0,056401414306073
2019;2;"all";"nesting_larvae_phenology";"PAIN";0,00102667205756106;0,00031053887742418;0,00212021059384812
2019;2;"all";"nesting_larvae_phenology";"PLCO";0,00096325016665884;0,00035697692289765;0,00190596375186283
2019;2;"all";"nesting_larvae_phenology";"POMA";0,154469957002656;0,0106948513603942;0,370193555437471
2019;2;"all";"nesting_larvae_phenology";"PUPA";0,0032221480553125;0,00044059616786478;0,0101721403047847
2019;2;"all";"nesting_larvae_phenology";"SASO";0,0427802340155132;0,0150212429244566;0,0878319981126508
2019;2;"all";"nesting_larvae_phenology";"SCLA";0,0147933036363791;0,0035877407389499;0,0329763881464507
2019;2;"all";"nesting_larvae_phenology";"SOAS";0,00277090561009132;0,00091964502385924;0,00613907609350533
2019;2;"all";"nesting_larvae_phenology";"Aelia_spp";0,00381142455796719;0,00044469044651376;0,0097704156872927
2019;2;"all";"nesting_larvae_phenology";"Aiolopus_strepens";0,00253414503724095;0,00087077580487789;0,00497289727867343
2019;2;"all";"nesting_larvae_phenology";"Aphis_fabae";0,0447603387745907;0,016881774535535;0,100539661123536
2019;2;"all";"nesting_larvae_phenology";"Brassicogethes_spp";0,0288419744650177;0,00334033911413103;0,0787068446999487
2019;2;"all";"nesting_larvae_phenology";"Cantharis_coronata";0,0286822722638265;0,007001850675624;0,0640380005449762
2019;2;"all";"nesting_larvae_phenology";"Cochlicella_barbara";0,185926213354874;0,0407128262844067;0,355124481418911
2019;2;"all";"nesting_larvae_phenology";"Cryptocephalus_spp";0,00857166690358832;0,00263473806273702;0,0192294176736971
2019;2;"all";"nesting_larvae_phenology";"Lasiocampa_trifolii_caterpillar";0,00535779499548425;0,00189886128511789;0,0123233071379083
2019;2;"all";"nesting_larvae_phenology";"Malachius_bipustulatus";0,00898467675213716;0,0032951354792985;0,017200289076106
2019;2;"all";"nesting_larvae_phenology";"Meligethes_spp";0,00062897580758749;0,00024854129838425;0,00124132864685676
2019;2;"all";"nesting_larvae_phenology";"Mordellidae";0,0522177171168619;0,0202101178161588;0,124763106369536
2019;2;"all";"nesting_larvae_phenology";"Nymphalidae_caterpillar";0,0468545894052459;0,0097180149831685;0,0947990251187253
2019;2;"all";"nesting_larvae_phenology";"Psilothrix_viridicoerulea";0,00494655351994102;0,00164497998638474;0,00903220158728575
2019;2;"all";"nesting_larvae_phenology";"Tessellana_tessellata";0,00116645203043187;0,00017293398999254;0,0036762833182573
2019;2;"all";"nesting_larvae_phenology";"Theba_pisana";0,0216910797164615;0,00848568121689002;0,0463031780002396
2019;2;"all";"nesting_larvae_phenology";"Andrena_cinerea";0,00054459391879904;0,00013832746076207;0,00123253917619185
2019;2;"all";"nesting_larvae_phenology";"Calliphoridae";0,00063664645987275;0,00014338405706116;0,00168203891854981
2019;2;"all";"nesting_larvae_phenology";"Dilophus_spp";0,00154112605656677;0,00010116600223655;0,00542128946587235
2019;2;"all";"nesting_larvae_phenology";"Episyrphus_balteatus";0,00085805667788085;0,0002832474728802;0,00185941392342062
2019;2;"all";"nesting_larvae_phenology";"Eupeodes_corollae";0,00109591739853403;0,00035135820317027;0,00243636264822277
2019;2;"all";"nesting_larvae_phenology";"Lasioglossum_immunitum";0,0214899135118478;0,00828308336848411;0,0436191352455285
2019;2;"all";"nesting_larvae_phenology";"Musca_spp";0,0174567366290428;0,00347222649552028;0,0507610707949226
2019;2;"all";"nesting_larvae_phenology";"Nemotelus_spp";0,00289497690914024;0,00019308193145256;0,00773015912460357
2019;2;"all";"nesting_larvae_phenology";"BEMA";0,00021111012764589;1,13020378792181e-05;0,00074721941426361
2019;2;"all";"nesting_larvae_phenology";"CETE";0,0186808539429427;0,00314387405197626;0,0408529579505087
2019;2;"all";"nesting_larvae_phenology";"CHFU";0,00049653646129406;0,00011675875389699;0,00113879625550843
2019;2;"all";"nesting_larvae_phenology";"CHMI";0,0111625107889053;0,00344930569337821;0,0255917133986328
2019;2;"all";"nesting_larvae_phenology";"HOMA";0,0344726386748648;0,00042495186288217;0,120227693899647
2019;2;"all";"nesting_larvae_phenology";"LEMA";0,00601428785773838;0,00220755248666769;0,0127791398090026
2019;2;"all";"nesting_larvae_phenology";"MESP";0,00932268590239679;0,00156642238542475;0,0215103403941751
2019;2;"all";"nesting_larvae_phenology";"PAIN";0,00396729566691274;0,00065900044778758;0,0101312305921506
2019;2;"all";"nesting_larvae_phenology";"PLCO";0,0489127109626629;0,00867053524684192;0,0978253334036061
2019;2;"all";"nesting_larvae_phenology";"POMA";0,00471625362120387;0,00125570739496128;0,011127707237621
2019;2;"all";"nesting_larvae_phenology";"PUPA";0,00146460457232912;0,00011643254245181;0,00442092376002732
2019;2;"all";"nesting_larvae_phenology";"SASO";0,0119670907606103;0,00071101412407295;0,0370901673890408
2019;2;"all";"nesting_larvae_phenology";"SCLA";0,0366700926220433;0,0126063619355577;0,0867988691280418
2019;2;"all";"nesting_larvae_phenology";"SOAS";0,0611857975889335;0,00141116230878916;0,173097162404796
2019;2;"all";"nesting_larvae_phenology";"Aelia_spp";0,00166685255570417;0,00011818547022244;0,00739870459050451
2019;2;"all";"nesting_larvae_phenology";"Aiolopus_strepens";0,0124382510539946;0,00191353064693595;0,0323888857208201
2019;2;"all";"nesting_larvae_phenology";"Aphis_fabae";0,0152548819992396;0,00445224853072381;0,0345971101805445
2019;2;"all";"nesting_larvae_phenology";"Brassicogethes_spp";0,00371342094849875;0,00119727919532999;0,00815922568811193
2019;2;"all";"nesting_larvae_phenology";"Cantharis_coronata";0,0128759863265279;0,00135565520773036;0,0393929306992439
2019;2;"all";"nesting_larvae_phenology";"Cochlicella_barbara";0,33334856919144;0,0599482504480228;0,715225026761567
2019;2;"all";"nesting_larvae_phenology";"Cryptocephalus_spp";0,00499110192167656;0,00014194877722147;0,0154122718501629
2019;2;"all";"nesting_larvae_phenology";"Lasiocampa_trifolii_caterpillar";0,0292601919826436;0,00397823399826185;0,0665601802955717
2019;2;"all";"nesting_larvae_phenology";"Malachius_bipustulatus";0,0922319397187453;0,00959808532071236;0,261933143416378
2019;2;"all";"nesting_larvae_phenology";"Meligethes_spp";0,0260332338558516;0,00347887368270067;0,0648677205323332
2019;2;"all";"nesting_larvae_phenology";"Mordellidae";0,00163809044139262;0,00028022187633385;0,00497878229837519
2019;2;"all";"nesting_larvae_phenology";"Nymphalidae_caterpillar";0,0138502761859676;0,00343092803262329;0,030556638378732
2019;2;"all";"nesting_larvae_phenology";"Psilothrix_viridicoerulea";0,00239901223486335;0,00036356492477039;0,00574986969770596
2019;2;"all";"nesting_larvae_phenology";"Tessellana_tessellata";0,0764351015669547;0,0241914480341973;0,147207201677625
2019;2;"all";"nesting_larvae_phenology";"Theba_pisana";0,00291105372660145;0,0002170134814024;0,00841366833629244
2019;2;"all";"nesting_larvae_phenology";"Andrena_cinerea";0,00098020891686945;8,94267836581138e-05;0,00303813331596339
2019;2;"all";"nesting_larvae_phenology";"Calliphoridae";0,0370719272737129;0,00655128023480555;0,0885959001271248
2019;2;"all";"nesting_larvae_phenology";"Dilophus_spp";0,00058745281300436;7,61119779066263e-05;0,00142652971225647
2019;2;"all";"nesting_larvae_phenology";"Episyrphus_balteatus";0,0679527905214767;0,0125833788435661;0,192837367220225
2019;2;"all";"nesting_larvae_phenology";"Eupeodes_corollae";0,00061025755826613;7,50564819127351e-05;0,00170039546991244
2019;2;"all";"nesting_larvae_phenology";"Lasioglossum_immunitum";0,00955973901337625;0,00027414423596413;0,0287125610635233
2019;2;"all";"nesting_larvae_phenology";"Musca_spp";0,00045701087579749;0,00012133873144876;0,00142511810079882
2019;2;"all";"nesting_larvae_phenology";"Nemotelus_spp";0,00448817976691138;0,00023313162194961;0,0104505385323166
2019;2;"all";"nesting_larvae_phenology";"BEMA";0,228465645755421;0,0320643577457119;0,536760053744711
2019;2;"all";"nesting_larvae_phenology";"CETE";0,00032761763592499;2,77437642128365e-05;0,00108143370974994
2019;2;"all";"nesting_larvae_phenology";"CHFU";0,00042169824113498;2,27558898545935e-05;0,00152777797678182
2019;2;"all";"nesting_larvae_phenology";"CHMI";0,00750470150503606;0,00059946945792313;0,0224462554580171
2019;2;"all";"nesting_larvae_phenology";"HOMA";0,00723951763039653;1,41143053150254e-06;0,0244017736495183
2019;2;"all";"nesting_larvae_phenology";"LEMA";0,00025067006730745;8,62147910232141e-06;0,00089062347389276
2019;2;"all";"nesting_larvae_phenology";"MESP";0,00041926126801173;1,97050027019402e-05;0,00112050362409605
2019;2;"all";"nesting_larvae_phenology";"PAIN";0,0111167233082071;2,17756323341829e-05;0,0336395463865455
2019;2;"all";"nesting_larvae_phenology";"PLCO";0,0202921376466142;0,00016530615955506;0,0776923597023624
2019;2;"all";"nesting_larvae_phenology";"POMA";0,0791172126732815;0,00561561459853751;0,211906591855268
2019;2;"all";"nesting_larvae_phenology";"PUPA";0,00086881800203794;0,00014591493048138;0,00283058927569779
2019;2;"all";"nesting_larvae_phenology";"SASO";0,0175189243885028;0,00164584182819521;0,0463514373490759
2019;2;"all";"nesting_larvae_phenology";"SCLA";0,00132342959674474;0,00043439726830037;0,0033010755923364
2019;2;"all";"nesting_larvae_phenology";"SOAS";4,25813200733674e-06;3,96519315908992e-07;9,55507902324686e-06
2019;2;"all";"nesting_larvae_phenology";"Aelia_spp";0,326045157009742;0,00187423335101782;0,760672494090032
2019;2;"all";"nesting_larvae_phenology";"Aiolopus_strepens";0,0366816287829877;0,00158862622097007;0,159168022688232
2019;2;"all";"nesting_larvae_phenology";"Aphis_fabae";0,0048948144268248;0,00011505545485629;0,0184339364110984
2019;2;"all";"nesting_larvae_phenology";"Brassicogethes_spp";0,0413263606015165;0,00539195389105358;0,12193616725499
2019;2;"all";"nesting_larvae_phenology";"Cantharis_coronata";0,10102575446622;0,00166158054994838;0,34943550264511
2019;2;"all";"nesting_larvae_phenology";"Cochlicella_barbara";0,00103111579726163;0,00012864119039042;0,00268798836314082
2019;2;"all";"nesting_larvae_phenology";"Cryptocephalus_spp";0,0119022956656077;6,22471446774767e-05;0,0407684438192381
2019;2;"all";"nesting_larvae_phenology";"Lasiocampa_trifolii_caterpillar";0,0198651479812531;5,74781793826704e-06;0,0825849792607565
2019;2;"all";"nesting_larvae_phenology";"Malachius_bipustulatus";7,2391601854334e-05;1,47364849565072e-05;0,00025463883633588
2019;2;"all";"nesting_larvae_phenology";"Meligethes_spp";0,00272022064384968;9,96316571474866e-05;0,00926534174185962
2019;2;"all";"nesting_larvae_phenology";"Mordellidae";0,00193639467678562;7,30712939896828e-05;0,00611564112954295
2019;2;"all";"nesting_larvae_phenology";"Nymphalidae_caterpillar";0,00540118502657156;0,00026726343330863;0,0222841815761733
2019;2;"all";"nesting_larvae_phenology";"Psilothrix_viridicoerulea";0,00513883470050342;0,00098993631886577;0,0138512645766141
2019;2;"all";"nesting_larvae_phenology";"Tessellana_tessellata";0,00059877138163545;2,23879700625598e-05;0,00197949464422522
2019;2;"all";"nesting_larvae_phenology";"Theba_pisana";0,00340692418020866;0,00067079776377868;0,00883120350623292
2019;2;"all";"nesting_larvae_phenology";"Andrena_cinerea";0,00048382176391436;6,8476348286724e-05;0,00151005861342081
2019;2;"all";"nesting_larvae_phenology";"Calliphoridae";4,43037581157586e-06;2,59618165647651e-07;1,47081043203686e-05
2019;2;"all";"nesting_larvae_phenology";"Dilophus_spp";4,68890545028687e-06;7,40151816272059e-07;1,34892410991287e-05
2019;2;"all";"nesting_larvae_phenology";"Episyrphus_balteatus";0,0618070739823897;7,73080037002234e-05;0,20495031044629
2019;2;"all";"nesting_larvae_phenology";"Eupeodes_corollae";0,00014697732667471;7,2331806067305e-06;0,00041734170935274
2019;2;"all";"nesting_larvae_phenology";"Lasioglossum_immunitum";0,00057043523636832;4,95228963279526e-06;0,00219256605658879
2019;2;"all";"nesting_larvae_phenology";"Musca_spp";5,63069394358166e-05;1,70603894446589e-05;0,00014345015688724
2019;2;"all";"nesting_larvae_phenology";"Nemotelus_spp";8,65267650400402e-06;2,20056741469482e-07;2,15671583146004e-05
2019;2;"all";"nesting_larvae_phenology";"BEMA";0,00031870051082648;0,0001078236037437;0,00063126515863006
2019;2;"all";"nesting_larvae_phenology";"CETE";0,0044657993436612;0,00072734433284802;0,012355878259377
2019;2;"all";"nesting_larvae_phenology";"CHFU";0,138849539592479;0,00960954938835873;0,33872994170818
2019;2;"all";"nesting_larvae_phenology";"CHMI";0,0382668939312551;0,00548995895579121;0,0982932102372551
2019;2;"all";"nesting_larvae_phenology";"HOMA";0,00011004892521654;3,55066529162505e-05;0,00024763236942392
2019;2;"all";"nesting_larvae_phenology";"LEMA";0,141741558622989;0,0191842790984951;0,361121795337464
2019;2;"all";"nesting_larvae_phenology";"MESP";0,00106043388946737;0,00017529867322964;0,00235357043870647
2019;2;"all";"nesting_larvae_phenology";"PAIN";0,00054196440125617;0,00011262227020332;0,00132547614680709
2019;2;"all";"nesting_larvae_phenology";"PLCO";1,70698386865412e-05;2,46403284164292e-06;4,62554864709182e-05
2019;2;"all";"nesting_larvae_phenology";"POMA";0,0241188837124661;0,00912295010861226;0,0553366770360973
2019;2;"all";"nesting_larvae_phenology";"PUPA";0,00651536770019152;0,00078475586220248;0,0181805762616853
2019;2;"all";"nesting_larvae_phenology";"SASO";4,28012111792301e-05;9,56970101577598e-06;0,00010989095769719
2019;2;"all";"nesting_larvae_phenology";"SCLA";0,00059812790976374;0,00010759172032782;0,00133039491542964
2019;2;"all";"nesting_larvae_phenology";"SOAS";0,00623814916819196;0,00076310211817364;0,0140695263437546
2019;2;"all";"nesting_larvae_phenology";"Aelia_spp";0,203910466919767;0,00190581579822693;0,540182693661025
2019;2;"all";"nesting_larvae_phenology";"Aiolopus_strepens";0,00677198891099816;0,0001509970100293;0,0215950828834998
2019;2;"all";"nesting_larvae_phenology";"Aphis_fabae";0,0175842402174227;0,00119157423778196;0,0625525499724706
2019;2;"all";"nesting_larvae_phenology";"Brassicogethes_spp";0,0577975477939599;0,0086388172328514;0,178090467987026
2019;2;"all";"nesting_larvae_phenology";"Cantharis_coronata";0,0019525520604211;0,00043972894607142;0,00551659691209997
2019;2;"all";"nesting_larvae_phenology";"Cochlicella_barbara";0,0168587872806393;0,0011490925463809;0,0534236684848154
2019;2;"all";"nesting_larvae_phenology";"Cryptocephalus_spp";0,0102142500957437;0,00105321777000757;0,031394573713868
2019;2;"all";"nesting_larvae_phenology";"Lasiocampa_trifolii_caterpillar";0,00865648103505175;0,00102170475039247;0,0214323513963295
2019;2;"all";"nesting_larvae_phenology";"Malachius_bipustulatus";0,00520398279612597;0,00125953603147796;0,0114232268558243
2019;2;"all";"nesting_larvae_phenology";"Meligethes_spp";0,0222016961389117;0,00279961164086152;0,0817407526394216
2019;2;"all";"nesting_larvae_phenology";"Mordellidae";0,118646514363529;0,0141443164628648;0,299976176790868
2019;2;"all";"nesting_larvae_phenology";"Nymphalidae_caterpillar";0,0238399816723078;0,00286495296303687;0,0594814209885505
2019;2;"all";"nesting_larvae_phenology";"Psilothrix_viridicoerulea";0,0352619448043592;0,00572534060563916;0,0780204946432323
2019;2;"all";"nesting_larvae_phenology";"Tessellana_tessellata";0,0771712921941511;0,0093444181780657;0,183788758142876
2019;2;"all";"nesting_larvae_phenology";"Theba_pisana";0,00062152198866164;0,00017338561656429;0,0015388117495231
2019;2;"all";"nesting_larvae_phenology";"Andrena_cinerea";0,00446628460739799;6,84537356187922e-05;0,0188036629234306
2019;2;"all";"nesting_larvae_phenology";"Calliphoridae";0,00394048460097306;0,00106289262531806;0,00818389154540141
2019;2;"all";"nesting_larvae_phenology";"Dilophus_spp";0,00076427752875909;0,00025568075548101;0,00189085397573883
2019;2;"all";"nesting_larvae_phenology";"Episyrphus_balteatus";0,00149477923580443;0,00020626994476921;0,00368084606462144
2019;2;"all";"nesting_larvae_phenology";"Eupeodes_corollae";0,00090278767893229;0,00036313827432722;0,00199531134614195
2019;2;"all";"nesting_larvae_phenology";"Lasioglossum_immunitum";0,0162108240511208;0,00047231629911481;0,0508546371706592
2019;2;"all";"nesting_larvae_phenology";"Musca_spp";0,00257498333957534;0,00030118987507025;0,00782877950481448
2019;2;"all";"nesting_larvae_phenology";"Nemotelus_spp";6,69919277571247e-05;4,73131864230404e-06;0,00018444022368564
2019;2;"all";"nesting_larvae_phenology";"BEMA";0,00492178905280128;6,70975505507494e-05;0,0192088776109211
2019;2;"all";"nesting_larvae_phenology";"CETE";0,00068078501523275;8,50248094729668e-05;0,00250835542480722
2019;2;"all";"nesting_larvae_phenology";"CHFU";0,00043662078832761;2,040547584616e-05;0,00146565901429001
2019;2;"all";"nesting_larvae_phenology";"CHMI";0,0448455000371469;0,0036818782945651;0,13589813138508
2019;2;"all";"nesting_larvae_phenology";"HOMA";0,00247817008057155;0,00029172251563275;0,00666862167137657
2019;2;"all";"nesting_larvae_phenology";"LEMA";0,00171512309096061;0,00017075825646994;0,00523773251142684
2019;2;"all";"nesting_larvae_phenology";"MESP";2,76073538071696e-05;6,15479157767168e-06;6,5380384698838e-05
2019;2;"all";"nesting_larvae_phenology";"PAIN";0,00011379647247144;3,91005431445717e-05;0,00023586172693648
2019;2;"all";"nesting_larvae_phenology";"PLCO";0,00891306563692659;0,00035721957253242;0,0313306271549487
2019;2;"all";"nesting_larvae_phenology";"POMA";0,0552733473721177;0,00118873738330426;0,212520029336378
2019;2;"all";"nesting_larvae_phenology";"PUPA";0,0155842105523559;0,00171517456103051;0,0450486538349628
2019;2;"all";"nesting_larvae_phenology";"SASO";0,00177683398085038;0,00052366705453243;0,00440633150751001
2019;2;"all";"nesting_larvae_phenology";"SCLA";0,0016506010559942;0,00013194581849686;0,00516402770535904
2019;2;"all";"nesting_larvae_phenology";"SOAS";0,0112831707408528;0,00250050544824084;0,0297027308855093
2019;2;"all";"nesting_larvae_phenology";"Aelia_spp";0,0237218250747514;0,00194750360898518;0,0817523781759263
2019;2;"all";"nesting_larvae_phenology";"Aiolopus_strepens";0,112049301066152;0,00649152864909242;0,315973344187904
2019;2;"all";"nesting_larvae_phenology";"Aphis_fabae";0,0205375267621557;0,00084106059979397;0,0751517445110657
2019;2;"all";"nesting_larvae_phenology";"Brassicogethes_spp";0,00012514746002218;3,65591840306262e-05;0,00033578581549824
2019;2;"all";"nesting_larvae_phenology";"Cantharis_coronata";0,375469201152665;0,00209197287318575;0,711200122642919
2019;2;"all";"nesting_larvae_phenology";"Cochlicella_barbara";0,00776695917733259;0,00018494360555723;0,0241701699404765
2019;2;"all";"nesting_larvae_phenology";"Cryptocephalus_spp";0,00238317090704191;0,00016454545100662;0,00719044044158017
2019;2;"all";"nesting_larvae_phenology";"Lasiocampa_trifolii_caterpillar";0,00355524989542997;0,00013877039069057;0,00925535331166231
2019;2;"all";"nesting_larvae_phenology";"Malachius_bipustulatus";0,0574028799055947;0,00777939646164121;0,184091442360477
2019;2;"all";"nesting_larvae_phenology";"Meligethes_spp";0,0184981648002759;0,00036091246178546;0,0559783708649693
2019;2;"all";"nesting_larvae_phenology";"Mordellidae";0,128937619842083;0,00124572875782634;0,435938154695576
2019;2;"all";"nesting_larvae_phenology";"Nymphalidae_caterpillar";0,0207982244662574;0,00061256212160687;0,0665913737242141
2019;2;"all";"nesting_larvae_phenology";"Psilothrix_viridicoerulea";0,00303992043422379;0,00036222029541158;0,00856701696910728
2019;2;"all";"nesting_larvae_phenology";"Tessellana_tessellata";0,0495591694845402;0,00678143825333574;0,12818615737929
2019;2;"all";"nesting_larvae_phenology";"Theba_pisana";0,00361436133722388;6,37274585315414e-05;0,0126286642783356
2019;2;"all";"nesting_larvae_phenology";"Andrena_cinerea";8,68585530787666e-06;1,45212670216994e-06;3,05438309445217e-05
2019;2;"all";"nesting_larvae_phenology";"Calliphoridae";0,0041624821775064;0,00022563447692231;0,0137105934205794
2019;2;"all";"nesting_larvae_phenology";"Dilophus_spp";4,96379954874816e-05;1,9120550211854e-05;0,00010838193992878
2019;2;"all";"nesting_larvae_phenology";"Episyrphus_balteatus";0,00125179347288064;3,00882325593253e-05;0,00388380272222485
2019;2;"all";"nesting_larvae_phenology";"Eupeodes_corollae";0,00863100594819201;0,00079921597510196;0,0258165158086048
2019;2;"all";"nesting_larvae_phenology";"Lasioglossum_immunitum";0,00447363704990821;0,00096199581152365;0,0121731320911896
2019;2;"all";"nesting_larvae_phenology";"Musca_spp";0,00156775985322799;1,53804422582138e-05;0,00583596939846613
2019;2;"all";"nesting_larvae_phenology";"Nemotelus_spp";0,0026956546513233;0,0003737836752305;0,00875581913472032
2019;2;"all";"nesting_larvae_phenology";"BEMA";0,00093523059396938;8,45824713018524e-05;0,00284400871455905
2019;2;"all";"nesting_larvae_phenology";"CETE";0,00128810343502846;0,00011179170225119;0,00345402296674356
2019;2;"all";"nesting_larvae_phenology";"CHFU";0,000309539592451;2,66492130931072e-05;0,00075366667584419
2019;2;"all";"nesting_larvae_phenology";"CHMI";0,00059138914398004;2,37606789842581e-05;0,00152232417115628
2019;2;"all";"nesting_larvae_phenology";"HOMA";9,14834100133287e-05;2,76210099632474e-05;0,00020458428835346
2019;2;"all";"nesting_larvae_phenology";"LEMA";0,019726196515099;0,00022985824502192;0,0658579524432667
2019;2;"all";"nesting_larvae_phenology";"MESP";0,0157599400478689;0,0005692033808631;0,039430866747285
2019;2;"all";"nesting_larvae_phenology";"PAIN";0,00014793584184216;1,66056993787667e-05;0,00044416212003987
2019;2;"all";"nesting_larvae_phenology";"PLCO";0,0539614246936946;0,0183421461114162;0,104688546319498
2019;2;"all";"nesting_larvae_phenology";"POMA";0,00299873168096213;7,97944988363185e-05;0,008524592869249
2019;2;"all";"nesting_larvae_phenology";"PUPA";0,0331224840511016;0,00081244323115399;0,0773111094761947
2019;2;"all";"nesting_larvae_phenology";"SASO";0,0568906271437811;0,00101710908371541;0,17930269116678
2019;2;"all";"nesting_larvae_phenology";"SCLA";0,00454631980100073;0,00087329370181948;0,0118018433369784
2019;2;"all";"nesting_larvae_phenology";"SOAS";0,0671950261686456;0,00919135772497619;0,149313441678606
2019;2;"all";"nesting_larvae_phenology";"Aelia_spp";0,0744536887484493;0,00065744616546345;0,1947843445949
2019;2;"all";"nesting_larvae_phenology";"Aiolopus_strepens";0,00185391117834827;0,00063269296688928;0,00419469238210968
